fault_id,fault_type,table,record_id,detail
FAULT-00951,duplicate_keys,trans,788423,duplicated trans_id with amount changed to 18.0
FAULT-00952,duplicate_keys,trans,29061,duplicated trans_id with amount changed to 14462.9
FAULT-00953,duplicate_keys,trans,701432,duplicated trans_id with amount changed to 10.6
FAULT-00954,duplicate_keys,trans,300541,duplicated trans_id with amount changed to 22.4
FAULT-00955,duplicate_keys,trans,289382,duplicated trans_id with amount changed to 8451.7
FAULT-00956,duplicate_keys,trans,1049224,duplicated trans_id with amount changed to 14603.0
FAULT-00957,duplicate_keys,trans,849735,duplicated trans_id with amount changed to 12877.9
FAULT-00958,duplicate_keys,trans,3470228,duplicated trans_id with amount changed to 135.3
FAULT-00959,duplicate_keys,trans,404974,duplicated trans_id with amount changed to 1345.8
FAULT-00960,duplicate_keys,trans,868390,duplicated trans_id with amount changed to 6754.0
FAULT-00961,duplicate_keys,trans,3460782,duplicated trans_id with amount changed to 189.7
FAULT-00962,duplicate_keys,trans,3292607,duplicated trans_id with amount changed to 6850.8
FAULT-00963,duplicate_keys,trans,877040,duplicated trans_id with amount changed to 32554.2
FAULT-00964,duplicate_keys,trans,3462527,duplicated trans_id with amount changed to 108.1
FAULT-00965,duplicate_keys,trans,1041462,duplicated trans_id with amount changed to 6386.6
FAULT-00966,duplicate_keys,trans,860915,duplicated trans_id with amount changed to 9.7
FAULT-00967,duplicate_keys,trans,1109336,duplicated trans_id with amount changed to 10777.8
FAULT-00968,duplicate_keys,trans,166299,duplicated trans_id with amount changed to 18670.2
FAULT-00969,duplicate_keys,trans,3556471,duplicated trans_id with amount changed to 70.4
FAULT-00970,duplicate_keys,trans,107387,duplicated trans_id with amount changed to 19269.0
FAULT-00971,duplicate_keys,trans,2750892,duplicated trans_id with amount changed to 35196.0
FAULT-00972,duplicate_keys,trans,923628,duplicated trans_id with amount changed to 960.1
FAULT-00973,duplicate_keys,trans,2502448,duplicated trans_id with amount changed to 5441.8
FAULT-00974,duplicate_keys,trans,1073541,duplicated trans_id with amount changed to 11350.2
FAULT-00975,duplicate_keys,trans,3340770,duplicated trans_id with amount changed to 3548.6
FAULT-00976,duplicate_keys,trans,3513330,duplicated trans_id with amount changed to 255.0
FAULT-00977,duplicate_keys,trans,493304,duplicated trans_id with amount changed to 2339.7
FAULT-00978,duplicate_keys,trans,180298,duplicated trans_id with amount changed to 16.5
FAULT-00979,duplicate_keys,trans,113538,duplicated trans_id with amount changed to 9.5
FAULT-00980,duplicate_keys,trans,3573671,duplicated trans_id with amount changed to 372.7
FAULT-00981,duplicate_keys,trans,692662,duplicated trans_id with amount changed to 7038.2
FAULT-00982,duplicate_keys,trans,889094,duplicated trans_id with amount changed to 7.8
FAULT-00983,duplicate_keys,trans,855212,duplicated trans_id with amount changed to 2554.6
FAULT-00984,duplicate_keys,trans,449848,duplicated trans_id with amount changed to 1810.3
FAULT-00985,duplicate_keys,trans,2434977,duplicated trans_id with amount changed to 28279.9
FAULT-00986,duplicate_keys,trans,416488,duplicated trans_id with amount changed to 1042.4
FAULT-00987,duplicate_keys,trans,3588911,duplicated trans_id with amount changed to 486.3
FAULT-00988,duplicate_keys,trans,182249,duplicated trans_id with amount changed to 12381.3
FAULT-00989,duplicate_keys,trans,882105,duplicated trans_id with amount changed to 12649.2
FAULT-00990,duplicate_keys,trans,1030704,duplicated trans_id with amount changed to 3212.1
FAULT-00991,duplicate_keys,trans,2872067,duplicated trans_id with amount changed to 64940.5
FAULT-00992,duplicate_keys,trans,129962,duplicated trans_id with amount changed to 95.1
FAULT-00993,duplicate_keys,trans,58024,duplicated trans_id with amount changed to 2861.0
FAULT-00994,duplicate_keys,trans,3578600,duplicated trans_id with amount changed to 203.8
FAULT-00995,duplicate_keys,trans,465718,duplicated trans_id with amount changed to 28.9
FAULT-00996,duplicate_keys,trans,945262,duplicated trans_id with amount changed to 16799.0
FAULT-00997,duplicate_keys,trans,2931894,duplicated trans_id with amount changed to 57052.1
FAULT-00998,duplicate_keys,trans,744494,duplicated trans_id with amount changed to 8945.2
FAULT-00999,duplicate_keys,trans,227359,duplicated trans_id with amount changed to 4633.5
FAULT-01000,duplicate_keys,trans,876206,duplicated trans_id with amount changed to 2577.2
FAULT-01001,duplicate_keys,trans,3625923,duplicated trans_id with amount changed to 615.1
FAULT-01002,duplicate_keys,trans,573621,duplicated trans_id with amount changed to 18645.4
FAULT-01003,duplicate_keys,trans,411987,duplicated trans_id with amount changed to 260.4
FAULT-01004,duplicate_keys,trans,1105811,duplicated trans_id with amount changed to 1753.0
FAULT-01005,duplicate_keys,trans,3476055,duplicated trans_id with amount changed to 212.5
FAULT-01006,duplicate_keys,trans,404899,duplicated trans_id with amount changed to 791.8
FAULT-01007,duplicate_keys,trans,667326,duplicated trans_id with amount changed to 1438.2
FAULT-01008,duplicate_keys,trans,1025657,duplicated trans_id with amount changed to 21478.2
FAULT-01009,duplicate_keys,trans,699289,duplicated trans_id with amount changed to 12191.7
FAULT-01010,duplicate_keys,trans,1504477,duplicated trans_id with amount changed to 10233.9
FAULT-01011,duplicate_keys,trans,288235,duplicated trans_id with amount changed to 601.7
FAULT-01012,duplicate_keys,trans,621812,duplicated trans_id with amount changed to 95594.7
FAULT-01013,duplicate_keys,trans,319343,duplicated trans_id with amount changed to 7905.5
FAULT-01014,duplicate_keys,trans,3533052,duplicated trans_id with amount changed to 126.1
FAULT-01015,duplicate_keys,trans,1142083,duplicated trans_id with amount changed to 58544.0
FAULT-01016,duplicate_keys,trans,73060,duplicated trans_id with amount changed to 29627.2
FAULT-01017,duplicate_keys,trans,419398,duplicated trans_id with amount changed to 2440.6
FAULT-01018,duplicate_keys,trans,984880,duplicated trans_id with amount changed to 3634.2
FAULT-01019,duplicate_keys,trans,3585677,duplicated trans_id with amount changed to 249.5
FAULT-01020,duplicate_keys,trans,3663655,duplicated trans_id with amount changed to 508.8
FAULT-01021,duplicate_keys,trans,1486685,duplicated trans_id with amount changed to 8263.9
FAULT-01022,duplicate_keys,trans,646742,duplicated trans_id with amount changed to 4504.5
FAULT-01023,duplicate_keys,trans,816342,duplicated trans_id with amount changed to 15614.5
FAULT-01024,duplicate_keys,trans,446046,duplicated trans_id with amount changed to 1589.0
FAULT-01025,duplicate_keys,trans,692409,duplicated trans_id with amount changed to 5684.6
FAULT-01026,duplicate_keys,trans,2963545,duplicated trans_id with amount changed to 20001.3
FAULT-01027,duplicate_keys,trans,3610960,duplicated trans_id with amount changed to 264.0
FAULT-01028,duplicate_keys,trans,1154807,duplicated trans_id with amount changed to 18607.9
FAULT-01029,duplicate_keys,trans,997464,duplicated trans_id with amount changed to 22.1
FAULT-01030,duplicate_keys,trans,786513,duplicated trans_id with amount changed to 13.1
FAULT-01031,duplicate_keys,trans,604964,duplicated trans_id with amount changed to 2685.3
FAULT-01032,duplicate_keys,trans,435395,duplicated trans_id with amount changed to 1289.3
FAULT-01033,duplicate_keys,trans,738801,duplicated trans_id with amount changed to 1323.1
FAULT-01034,duplicate_keys,trans,182550,duplicated trans_id with amount changed to 2879.4
FAULT-01035,duplicate_keys,trans,604773,duplicated trans_id with amount changed to 208.4
FAULT-01036,duplicate_keys,trans,612444,duplicated trans_id with amount changed to 58277.9
FAULT-01037,duplicate_keys,trans,591178,duplicated trans_id with amount changed to 1670.2
FAULT-01038,duplicate_keys,trans,263495,duplicated trans_id with amount changed to 3790.2
FAULT-01039,duplicate_keys,trans,710083,duplicated trans_id with amount changed to 27028.7
FAULT-01040,duplicate_keys,trans,90548,duplicated trans_id with amount changed to 7300.6
FAULT-01041,duplicate_keys,trans,709888,duplicated trans_id with amount changed to 8.2
FAULT-01042,duplicate_keys,trans,3654351,duplicated trans_id with amount changed to 264.6
FAULT-01043,duplicate_keys,trans,3569351,duplicated trans_id with amount changed to 30.9
FAULT-01044,duplicate_keys,trans,48203,duplicated trans_id with amount changed to 12.5
FAULT-01045,duplicate_keys,trans,876103,duplicated trans_id with amount changed to 7323.8
FAULT-01046,duplicate_keys,trans,1080345,duplicated trans_id with amount changed to 10867.9
FAULT-01047,duplicate_keys,trans,1225390,duplicated trans_id with amount changed to 3591.9
FAULT-01048,duplicate_keys,trans,3617961,duplicated trans_id with amount changed to 254.9
FAULT-01049,duplicate_keys,trans,177077,duplicated trans_id with amount changed to 20.6
FAULT-01050,duplicate_keys,trans,1159177,duplicated trans_id with amount changed to 22.9
FAULT-01051,duplicate_keys,trans,498076,duplicated trans_id with amount changed to 4098.7
FAULT-01052,duplicate_keys,trans,725395,duplicated trans_id with amount changed to 14123.4
FAULT-01053,duplicate_keys,trans,1876120,duplicated trans_id with amount changed to 24723.6
FAULT-01054,duplicate_keys,trans,563959,duplicated trans_id with amount changed to 3382.8
FAULT-01055,duplicate_keys,trans,3505180,duplicated trans_id with amount changed to 100.4
FAULT-01056,duplicate_keys,trans,1486981,duplicated trans_id with amount changed to 30807.0
FAULT-01057,duplicate_keys,account,2117,duplicated account_id with date changed to 961016
FAULT-01058,referential_breaks,trans,143374,account_id 480 -> 12382 (absent from account)
FAULT-01059,referential_breaks,trans,1167299,account_id 4000 -> 12383 (absent from account)
FAULT-01060,referential_breaks,trans,907911,account_id 3094 -> 12384 (absent from account)
FAULT-01061,referential_breaks,trans,1041539,account_id 3561 -> 12385 (absent from account)
FAULT-01062,referential_breaks,trans,87057,account_id 290 -> 12386 (absent from account)
FAULT-01063,referential_breaks,trans,3198765,account_id 10613 -> 12387 (absent from account)
FAULT-01064,referential_breaks,trans,3587050,account_id 1719 -> 12388 (absent from account)
FAULT-01065,referential_breaks,trans,442404,account_id 1504 -> 12389 (absent from account)
FAULT-01066,referential_breaks,trans,111340,account_id 376 -> 12390 (absent from account)
FAULT-01067,referential_breaks,trans,214716,account_id 729 -> 12391 (absent from account)
FAULT-01068,referential_breaks,trans,97592,account_id 334 -> 12392 (absent from account)
FAULT-01069,referential_breaks,trans,743242,account_id 2538 -> 12393 (absent from account)
FAULT-01070,referential_breaks,trans,1140285,account_id 3898 -> 12394 (absent from account)
FAULT-01071,referential_breaks,trans,3548894,account_id 549 -> 12395 (absent from account)
FAULT-01072,referential_breaks,trans,3567825,account_id 1130 -> 12396 (absent from account)
FAULT-01073,referential_breaks,trans,3464286,account_id 2983 -> 12397 (absent from account)
FAULT-01074,referential_breaks,trans,180357,account_id 610 -> 12398 (absent from account)
FAULT-01075,referential_breaks,trans,166674,account_id 557 -> 12399 (absent from account)
FAULT-01076,referential_breaks,trans,560217,account_id 1906 -> 12400 (absent from account)
FAULT-01077,referential_breaks,trans,803342,account_id 2738 -> 12401 (absent from account)
FAULT-01078,referential_breaks,trans,3460682,account_id 1977 -> 12402 (absent from account)
FAULT-01079,referential_breaks,trans,918712,account_id 3132 -> 12403 (absent from account)
FAULT-01080,referential_breaks,trans,952276,account_id 3246 -> 12404 (absent from account)
FAULT-01081,referential_breaks,trans,1652620,account_id 5602 -> 12405 (absent from account)
FAULT-01082,referential_breaks,trans,2989205,account_id 9897 -> 12406 (absent from account)
FAULT-01083,referential_breaks,trans,2448797,account_id 8073 -> 12407 (absent from account)
FAULT-01084,referential_breaks,trans,1056704,account_id 3613 -> 12408 (absent from account)
FAULT-01085,referential_breaks,trans,2648435,account_id 8759 -> 12409 (absent from account)
FAULT-01086,referential_breaks,trans,845743,account_id 2880 -> 12410 (absent from account)
FAULT-01087,referential_breaks,trans,294390,account_id 1005 -> 12411 (absent from account)
FAULT-01088,referential_breaks,trans,1144554,account_id 3915 -> 12412 (absent from account)
FAULT-01089,referential_breaks,trans,621765,account_id 2122 -> 12413 (absent from account)
FAULT-01090,referential_breaks,trans,2967133,account_id 9828 -> 12414 (absent from account)
FAULT-01091,referential_breaks,trans,3636458,account_id 3212 -> 12415 (absent from account)
FAULT-01092,referential_breaks,trans,857979,account_id 2925 -> 12416 (absent from account)
FAULT-01093,referential_breaks,trans,920134,account_id 3135 -> 12417 (absent from account)
FAULT-01094,referential_breaks,trans,431942,account_id 1468 -> 12418 (absent from account)
FAULT-01095,referential_breaks,trans,3621984,account_id 2763 -> 12419 (absent from account)
FAULT-01096,referential_breaks,trans,587516,account_id 1999 -> 12420 (absent from account)
FAULT-01097,referential_breaks,trans,3654056,account_id 3745 -> 12421 (absent from account)
FAULT-01098,referential_breaks,trans,570973,account_id 1943 -> 12422 (absent from account)
FAULT-01099,referential_breaks,trans,1899904,account_id 6434 -> 12423 (absent from account)
FAULT-01100,referential_breaks,trans,759175,account_id 2589 -> 12424 (absent from account)
FAULT-01101,referential_breaks,trans,697686,account_id 2385 -> 12425 (absent from account)
FAULT-01102,referential_breaks,trans,914098,account_id 3115 -> 12426 (absent from account)
FAULT-01103,referential_breaks,trans,228258,account_id 775 -> 12427 (absent from account)
FAULT-01104,referential_breaks,trans,989647,account_id 3373 -> 12428 (absent from account)
FAULT-01105,referential_breaks,trans,3449570,account_id 3786 -> 12429 (absent from account)
FAULT-01106,referential_breaks,trans,789785,account_id 2694 -> 12430 (absent from account)
FAULT-01107,referential_breaks,trans,696520,account_id 2381 -> 12431 (absent from account)
FAULT-01108,referential_breaks,trans,517527,account_id 1768 -> 12432 (absent from account)
FAULT-01109,referential_breaks,trans,67445,account_id 225 -> 12433 (absent from account)
FAULT-01110,referential_breaks,trans,3536494,account_id 186 -> 12434 (absent from account)
FAULT-01111,referential_breaks,trans,939299,account_id 3206 -> 12435 (absent from account)
FAULT-01112,referential_breaks,trans,2579278,account_id 8519 -> 12436 (absent from account)
